,userID,movieID,tag,timestamp,tagID
25053,474,317,drama,1140375211,27
25054,474,2649,drama,1140149627,27
25055,474,2151,action,1140374905,1
25056,474,333,action,1140374799,1
25057,474,333,adventure,1140374799,3
25058,474,333,fantasy,1140374799,35
25059,474,2396,drama,1140147430,27
25060,474,2396,war,1140147430,97
25061,474,2650,drama,1139970347,27
25062,474,2650,romance,1139970347,79
25063,474,2651,romance,1139770345,79
25065,474,2652,comedy,1140150354,19
25066,474,2652,drama,1140150354,27
25067,474,366,action,1140374741,1
25068,474,366,adventure,1140374741,3
25069,474,366,fantasy,1140374741,35
25070,474,382,action,1139769847,1
25072,474,807,animation,1140063539,6
25073,474,1803,action,1139770119,1
25075,474,1058,action,1140065567,1
25076,474,1119,drama,1140375063,27
25077,474,401,drama,1140150414,27
25079,474,884,crime,1139970012,21
25081,474,405,comedy,1140150541,19
25084,474,20,action,1139969974,1
25085,474,20,fantasy,1139969974,35
25086,474,2653,comedy,1140150274,19
25087,474,2653,romance,1140150274,79
25088,474,421,action,1140374729,1
25089,474,421,adventure,1140374729,3
25090,474,421,fantasy,1140374729,35
25091,474,424,crime,1139970502,21
25092,474,424,drama,1139970502,27
25093,474,425,drama,1140149835,27
25094,474,425,romance,1140149835,79
25095,474,425,war,1140149835,97
25096,474,1212,drama,1140063792,27
25097,474,2654,comedy,1140147177,19
25098,474,2654,romance,1140147177,79
25099,474,2583,comedy,1140150164,19
25100,474,2583,romance,1140150164,79
25101,474,885,drama,1140065067,27
25102,474,886,crime,1139970024,21
25104,474,1867,action,1140064900,1
25105,474,1436,drama,1140375359,27
25106,474,448,animation,1140063873,6
25108,474,450,magic,1139770647,51
25109,474,988,action,1140063563,1
25111,474,810,action,1139769878,1
25112,474,810,adventure,1139769878,3
25113,474,810,animation,1139769878,6
25115,474,1188,drama,1140065635,27
25116,474,2655,action,1139770042,1
25118,474,2656,drama,1141147797,27
25120,474,991,action,1139769796,1
25122,474,2657,comedy,1141146315,19
25123,474,2309,action,1141149286,1
25124,474,2309,adventure,1141149286,3
25125,474,2658,adventure,1139769605,3
25126,474,2658,fantasy,1139769605,35
25128,474,2659,adventure,1139769294,3
25129,474,2279,drama,1141096437,27
25148,475,704,boring,1139777296,13
25162,476,19,comedy,1206366103,19
25164,477,875,funny,1139787034,37
25167,478,28,serial killer,1137351742,83
25174,478,871,classic,1137351643,17
25187,478,827,disney,1137350782,25
25195,478,100,mafia,1137349632,50
25197,478,1161,zombies,1137350704,99
25211,478,832,disney,1137350500,25
25248,478,988,superhero,1137349603,86
25251,478,1174,time travel,1137349473,89
25260,478,991,superhero,1137349581,86
25261,478,18,zombies,1137349717,99
25272,479,822,disney,1139799812,25
25273,479,1058,disney,1139799813,25
25274,479,1058,johnny depp,1139799813,46
25283,480,679,classic,1169331102,17
25288,480,1575,classic,1169331661,17
25289,480,184,owned,1168793832,68
25293,480,2660,owned,1168793935,68
25294,480,2661,classic,1169330968,17
25295,480,1113,owned,1168793863,68
25298,480,1702,owned,1168793872,68
25301,480,1779,disturbing,1169331086,26
25310,480,1849,owned,1168793822,68
25314,480,2568,remake,1169063036,77
25322,480,2662,owned,1168793943,68
25324,480,1276,owned,1168793787,68
25325,480,511,owned,1168793798,68
25329,481,519,fantasy,1184916745,35
25339,482,332,quirky,1168670276,74
25340,482,332,romance,1168670271,79
25342,482,332,seen more than once,1168670253,82
25356,483,734,japan,1167997846,45
25357,483,734,world war ii,1167997846,98
25359,483,2663,fantasy,1167997893,35
25379,484,680,classic,1221397818,17
25382,485,830,funny,1142360293,37
25385,485,369,classic,1142360306,17
25386,486,1541,classic,1222778004,17
25392,487,2664,fantasy,1168687336,35
25394,488,2270,remake,1221421561,77
25396,489,793,world war ii,1147214838,98
25399,489,1503,nudity (topless - brief),1171844986,58
25401,490,931,bibliothek,1138659036,11
25403,490,1000,bibliothek,1139090269,11
25405,490,24,bibliothek,1138659284,11
25406,490,2155,bibliothek,1138206455,11
25407,490,1518,bibliothek,1138403354,11
25408,490,2665,bibliothek,1138402842,11
25409,490,1519,bibliothek,1138363987,11
25410,490,2666,bibliothek,1138398283,11
25411,490,1157,bibliothek,1138659125,11
25412,490,2667,bibliothek,1138402739,11
25413,490,1525,bibliothek,1138206284,11
25414,490,2668,bibliothek,1138916541,11
25416,490,43,bibliothek,1138659739,11
25417,490,669,bibliothek,1138659908,11
25418,490,2669,bibliothek,1139088431,11
25420,490,1529,bibliothek,1137966307,11
25422,490,2670,bibliothek,1138403726,11
25423,490,2671,bibliothek,1138403731,11
25424,490,868,bibliothek,1139428810,11
25425,490,46,bibliothek,1138916366,11
25427,490,870,bibliothek,1139266328,11
25428,490,2672,bibliothek,1140176403,11
25429,490,2673,bibliothek,1138659315,11
25431,490,2674,bibliothek,1141055128,11
25433,490,2675,bibliothek,1139178351,11
25435,490,670,bibliothek,1137966547,11
25437,490,1533,bibliothek,1138489167,11
25438,490,2676,bibliothek,1138401417,11
25439,490,1534,bibliothek,1138916359,11
25440,490,2677,bibliothek,1139428492,11
25441,490,872,bibliothek,1138404874,11
25442,490,2678,bibliothek,1138402777,11
25443,490,2679,bibliothek,1138403718,11
25444,490,2680,bibliothek,1138402394,11
25446,490,2681,bibliothek,1138404779,11
25448,490,2682,bibliothek,1138401509,11
25449,490,674,bibliothek,1138404228,11
25450,490,1159,bibliothek,1138404144,11
25451,490,2373,bibliothek,1139264798,11
25452,490,679,bibliothek,1138403878,11
25453,490,2683,bibliothek,1139178587,11
25454,490,1550,bibliothek,1138404761,11
25455,490,681,bibliothek,1139265699,11
25456,490,2684,bibliothek,1138404200,11
25457,490,2685,bibliothek,1139265201,11
25458,490,901,bibliothek,1138659119,11
25459,490,1511,bibliothek,1138403949,11
25460,490,2536,bibliothek,1139428518,11
25464,490,94,bibliothek,1139261559,11
25466,490,1075,bibliothek,1138659673,11
25467,490,98,bibliothek,1138404965,11
25468,490,100,bibliothek,1138206785,11
25469,490,2168,bibliothek,1139178529,11
25470,490,685,bibliothek,1138405009,11
25471,490,792,bibliothek,1139178341,11
25472,490,1046,bibliothek,1138404529,11
25474,490,1574,bibliothek,1137966487,11
25476,490,1576,bibliothek,1138404549,11
25477,490,688,bibliothek,1138404326,11
25479,490,1578,bibliothek,1138404711,11
25483,490,2686,bibliothek,1138399879,11
25484,490,2687,bibliothek,1138398320,11
25486,490,1315,bibliothek,1140437263,11
25488,490,1317,bibliothek,1138402417,11
25489,490,625,bibliothek,1138402773,11
25492,490,2688,bibliothek,1138363939,11
25493,490,2689,bibliothek,1138401406,11
25494,490,2690,bibliothek,1139265336,11
25496,490,1130,bibliothek,1138404632,11
25498,490,2691,bibliothek,1138398033,11
25499,490,126,bibliothek,1138404260,11
25501,490,127,bibliothek,1139176900,11
25503,490,2692,bibliothek,1138401750,11
25505,490,2693,bibliothek,1137966457,11
25507,490,1593,bibliothek,1140437349,11
25510,490,131,bibliothek,1138659903,11
25512,490,2694,bibliothek,1139265683,11
25513,490,861,bibliothek,1139261757,11
25514,490,2502,bibliothek,1138404586,11
25516,490,1137,bibliothek,1137966499,11
25518,490,2695,bibliothek,1139266730,11
25519,490,2340,bibliothek,1138401592,11
25520,490,2696,bibliothek,1139266229,11
25523,490,1597,bibliothek,1138659998,11
25525,490,147,bibliothek,1143917812,11
25527,490,2697,bibliothek,1138401849,11
25528,490,2698,bibliothek,1138404799,11
25529,490,2191,bibliothek,1140176329,11
25530,490,2699,bibliothek,1138402921,11
25532,490,1330,bibliothek,1151593220,11
25534,490,2700,bibliothek,1138401459,11
25535,490,1085,bibliothek,1138205986,11
25537,490,952,bibliothek,1138659031,11
25539,490,2701,bibliothek,1138363788,11
25540,490,2702,bibliothek,1139266478,11
25541,490,799,bibliothek,1138818049,11
25542,490,1335,bibliothek,1138404024,11
25544,490,196,bibliothek,1141055220,11
25546,490,2703,bibliothek,1139265444,11
25548,490,1340,bibliothek,1140555902,11
25550,490,1204,bibliothek,1138659043,11
25551,490,2704,bibliothek,1138956901,11
25552,490,1634,bibliothek,1143621151,11
25553,490,2705,bibliothek,1138916401,11
25554,490,2706,bibliothek,1138363754,11
25555,490,2707,bibliothek,1139265575,11
25556,490,213,bibliothek,1138659840,11
25557,490,2520,bibliothek,1138404898,11
25558,490,2708,bibliothek,1138404896,11
25559,490,2709,bibliothek,1138402198,11
25560,490,217,bibliothek,1138404174,11
25561,490,1641,bibliothek,1138403687,11
25564,490,664,bibliothek,1138402726,11
25565,490,2710,bibliothek,1138404422,11
25567,490,2711,bibliothek,1137966477,11
25569,490,2712,bibliothek,1139178415,11
25570,490,230,bibliothek,1138402123,11
25571,490,2713,bibliothek,1139178610,11
25572,490,2714,boring,1188650650,13
25573,490,2714,overrated,1188650650,66
25574,490,233,bibliothek,1139265744,11
25575,490,2715,bibliothek,1138403679,11
25576,490,237,bibliothek,1138659174,11
25577,490,841,bibliothek,1138956773,11
25578,490,2716,bibliothek,1138402007,11
25579,490,2717,bibliothek,1139178549,11
25580,490,2718,bibliothek,1138364010,11
25581,490,619,bibliothek,1138401532,11
25582,490,2719,bibliothek,1139177652,11
25583,490,2720,bibliothek,1138404486,11
25584,490,1676,bibliothek,1138404512,11
25585,490,907,bibliothek,1138916580,11
25586,490,2721,bibliothek,1138363829,11
25587,490,2289,bibliothek,1138401916,11
25588,490,2722,bibliothek,1138402868,11
25589,490,2723,bibliothek,1138659478,11
25590,490,2724,bibliothek,1139266360,11
25591,490,1692,bibliothek,1138403902,11
25592,490,651,bibliothek,1141141179,11
25593,490,1694,bibliothek,1138403929,11
25594,490,2725,bibliothek,1139265173,11
25596,490,2726,bibliothek,1143488303,11
25598,490,2727,bibliothek,1139264863,11
25599,490,2728,bibliothek,1139265269,11
25600,490,1003,bibliothek,1138659593,11
25602,490,1064,bibliothek,1137966530,11
25604,490,2729,bibliothek,1139264778,11
25605,490,2730,bibliothek,1139267074,11
25606,490,865,bibliothek,1138404933,11
25607,490,1165,bibliothek,1139262059,11
25609,490,2731,bibliothek,1138206462,11
25611,490,1707,bibliothek,1139177433,11
25612,490,2732,bibliothek,1141055188,11
25613,490,2733,bibliothek,1139266505,11
25615,490,2734,funny,1189430701,37
25617,490,615,bibliothek,1138206803,11
25619,490,2735,bibliothek,1137966421,11
25621,490,2736,bibliothek,1139267248,11
25622,490,1016,bibliothek,1138363772,11
25623,490,2737,bibliothek,1138404840,11
25624,490,2738,bibliothek,1139266423,11
25626,490,2739,bibliothek,1137966468,11
25628,490,308,bibliothek,1138958925,11
25629,490,2740,bibliothek,1138398133,11
25630,490,317,bibliothek,1138363959,11
25631,490,2741,bibliothek,1140556065,11
25632,490,1117,bibliothek,1138402438,11
25633,490,2742,bibliothek,1139266458,11
25634,490,2743,bibliothek,1139428775,11
25635,490,2744,bibliothek,1139266527,11
25636,490,2425,bibliothek,1139266977,11
25637,490,2745,bibliothek,1138956926,11
25638,490,332,bibliothek,1139261542,11
25639,490,2746,bibliothek,1138404124,11
25642,490,2747,bibliothek,1137966361,11
25645,490,1744,bibliothek,1139265543,11
25646,490,2748,bibliothek,1138404988,11
25647,490,2429,bibliothek,1138405039,11
25648,490,2749,bibliothek,1139265596,11
25650,490,2750,bibliothek,1137966397,11
25651,490,1752,bibliothek,1138398597,11
25652,490,2751,bibliothek,1138404466,11
25653,490,2752,bibliothek,1139265833,11
25655,490,2753,bibliothek,1138397879,11
25659,490,2754,bibliothek,1138364265,11
25661,490,2755,bibliothek,1138206327,11
25662,490,2756,bibliothek,1138659627,11
25663,490,1764,bibliothek,1143621123,11
25665,490,2757,bibliothek,1138206189,11
25667,490,2758,bibliothek,1139265788,11
25668,490,1767,bibliothek,1138956933,11
25670,490,2759,bibliothek,1138402956,11
25672,490,2760,bibliothek,1138206183,11
25673,490,1769,bibliothek,1139265886,11
25674,490,2761,bibliothek,1139266927,11
25675,490,2762,bibliothek,1139266709,11
25676,490,2763,bibliothek,1138401437,11
25677,490,2764,bibliothek,1138659665,11
25678,490,1209,bibliothek,1138403712,11
25679,490,2765,bibliothek,1138659654,11
25680,490,361,bibliothek,1139177953,11
25681,490,1400,bibliothek,1138401968,11
25682,490,367,bibliothek,1138402107,11
25683,490,2766,bibliothek,1139267336,11
25684,490,645,bibliothek,1139782099,11
25685,490,976,bibliothek,1138363798,11
25686,490,372,bibliothek,1139178779,11
25687,490,2767,bibliothek,1139264985,11
25689,490,2768,bibliothek,1137966409,11
25692,490,2769,bibliothek,1149929890,11
25694,490,2770,bibliothek,1139266622,11
25695,490,2771,bibliothek,1139428762,11
25696,490,1787,bibliothek,1139265852,11
25697,490,2772,bibliothek,1138403692,11
25699,490,2773,bibliothek,1138403429,11
25701,490,380,bibliothek,1138404399,11
25703,490,1795,bibliothek,1138206307,11
25705,490,633,bibliothek,1138401677,11
25708,490,2774,bibliothek,1138404567,11
25709,490,1804,bibliothek,1138403698,11
25710,490,2775,bibliothek,1138404609,11
25712,490,2776,bibliothek,1141054929,11
25714,490,391,bibliothek,1139267220,11
25715,490,2777,bibliothek,1143621034,11
25716,490,401,bibliothek,1138916413,11
25717,490,884,bibliothek,1138659981,11
25719,490,2778,bibliothek,1144442426,11
25721,490,2779,bibliothek,1138363681,11
25723,490,1823,bibliothek,1138206163,11
25726,490,2780,bibliothek,1138659892,11
25727,490,2781,bibliothek,1138401482,11
25729,490,2782,bibliothek,1138404085,11
25732,490,1129,bibliothek,1139265924,11
25734,490,425,bibliothek,1138363810,11
25735,490,426,bibliothek,1138660017,11
25736,490,2783,bibliothek,1138401670,11
25737,490,2654,bibliothek,1139266303,11
25739,490,1175,bibliothek,1140176099,11
25741,490,2784,bibliothek,1138659048,11
25742,490,2597,bibliothek,1138363620,11
25743,490,2785,bibliothek,1141054948,11
25744,490,2786,bibliothek,1139178491,11
25745,490,886,bibliothek,1138659980,11
25746,490,2585,bibliothek,1138402373,11
25748,490,2787,bibliothek,1138659633,11
25751,490,2788,bibliothek,1137966082,11
25753,490,2395,bibliothek,1138659953,11
25754,490,2789,bibliothek,1138205813,11
25756,490,1870,bibliothek,1139265121,11
25757,490,2790,bibliothek,1148557421,11
25758,490,2791,bibliothek,1139265146,11
25759,490,1885,bibliothek,1138659689,11
25761,490,1894,bibliothek,1138206032,11
25764,490,2792,bibliothek,1139406055,11
25766,490,2261,bibliothek,1148557385,11
25767,490,2568,bibliothek,1138363716,11
25769,490,2793,bibliothek,1139265998,11
25770,490,21,bibliothek,1138206006,11
25772,490,2613,bibliothek,1139264736,11
25773,490,2794,bibliothek,1139264817,11
25774,490,2795,bibliothek,1138404065,11
25775,490,458,bibliothek,1138402167,11
25776,490,1180,bibliothek,1139266602,11
25777,490,2796,bibliothek,1139265418,11
25779,490,16,zombies,1182635808,99
25780,490,989,bibliothek,1139267124,11
25781,490,2797,bibliothek,1138398630,11
25783,490,2798,bibliothek,1138404854,11
25784,490,2799,bibliothek,1138363650,11
25785,490,2800,bibliothek,1141055265,11
25786,490,752,bibliothek,1139090694,11
25788,490,1188,bibliothek,1137966446,11
25790,490,2498,bibliothek,1139267176,11
25791,490,2801,bibliothek,1139265719,11
25792,490,1469,bibliothek,1138404294,11
25794,490,1971,bibliothek,1139259035,11
25797,490,990,bibliothek,1138999039,11
25800,490,1981,bibliothek,1152868468,11
25803,490,2802,bibliothek,1138363607,11
25806,490,2803,bibliothek,1141054954,11
25808,490,2804,overrated,1173980188,66
25810,490,1148,bibliothek,1145051023,11
25815,490,2274,bibliothek,1138956838,11
25816,490,2805,bibliothek,1138659659,11
25818,490,2000,bibliothek,1137966433,11
25821,490,2806,bibliothek,1143974974,11
25834,490,1502,bibliothek,1204889466,11
25836,490,2807,bibliothek,1221031304,11
25850,491,333,fantasy,1139888096,35
25851,491,2808,politics,1139887999,71
25854,492,2809,action,1141619380,1
25855,492,2810,crime,1212961672,21
25858,493,678,classic,1139891249,17
25868,494,24,mafia,1145642475,50
25870,494,637,remake,1145441135,77
25872,494,28,serial killer,1145642217,83
25875,494,1513,directorial debut,1145642497,24
25889,494,69,serial killer,1145642229,83
25892,494,594,japan,1145424616,45
25894,494,863,mafia,1145641894,50
25895,494,650,directorial debut,1199394611,24
25898,494,1011,classic,1145452116,17
25901,494,1542,70mm,1145449848,0
25916,494,780,mafia,1145642027,50
25919,494,2811,directorial debut,1145642397,24
25922,494,595,70mm,1145449932,0
25923,494,595,anime,1145449964,7
25924,494,595,comic book,1145450002,20
25938,494,1594,drugs,1145450139,28
25944,494,2812,politics,1145377157,71
25949,494,2488,remake,1199139839,77
25958,494,955,romance,1199393916,79
25965,494,203,drugs,1145641487,28
25973,494,596,anime,1145441409,7
25994,494,1277,politics,1145449465,71
26001,494,1086,time travel,1145450392,89
26012,494,969,drugs,1145642293,28
26017,494,734,world war ii,1145643041,98
26018,494,1224,world war ii,1145478269,98
26023,494,2813,remake,1145441238,77
26026,494,2514,comic book,1145450475,20
26027,494,2294,remake,1190004431,77
26029,494,326,comic book,1145450432,20
26031,494,327,time travel,1145641378,89
26040,494,600,anime,1145441157,7
26043,494,339,religion,1145643393,76
26044,494,973,comic book,1145441041,20
26050,494,601,anime,1145642251,7
26053,494,782,remake,1145440975,77
26054,494,602,anime,1145451684,7
26059,494,602,true story,1145451742,92
26060,494,602,world war ii,1145451742,98
26064,494,604,anime,1145440611,7
26069,494,605,anime,1145642482,7
26076,494,1088,anime,1145441382,7
26081,494,606,anime,1145452030,7
26090,494,1843,directorial debut,1208710032,24
26091,494,1847,history,1145641864,40
26094,494,1212,time travel,1145642445,89
26096,494,14,directorial debut,1145450297,24
26100,494,1891,anime,1145440747,7
26103,494,1089,directorial debut,1145450177,24
26105,494,608,anime,1145642289,7
26107,494,988,comic book,1145424662,20
26112,494,1469,directorial debut,1145450310,24
26113,494,1517,directorial debut,1145450289,24
26120,494,811,anime,1145450234,7
26123,494,612,anime,1145424638,7
26126,494,613,anime,1145440474,7
26129,494,2814,comic book,1145642507,20
26133,494,1056,comic book,1145641940,20
26137,494,510,comic book,1145437039,20
26142,494,1503,dystopia,1208709972,31
26155,495,2339,gay,1139896592,39
26156,495,670,gay,1139896580,39
26157,495,1053,gay,1139896569,39
26159,496,1217,dystopia,1151434996,31
26161,496,1217,surreal,1151435001,87
26168,496,755,twist ending,1151434467,94
26174,496,229,surreal,1151433981,87
26183,497,899,japan,1154942091,45
26187,498,510,comic book,1168834783,20
26188,499,2815,can't remember,1226280205,16
26189,500,871,classic,1200637699,17
26190,500,2816,classic,1200637674,17
26194,501,1355,in netflix queue,1146347186,43
26199,502,856,psychology,1221541574,72
26218,503,802,pixar,1139962864,70
26219,503,303,animation,1139962830,6
26220,503,328,magic,1139962905,51
26225,504,2817,gay,1195078647,39
26235,505,2818,action,1140311340,1
26236,506,726,war,1139985965,97
26237,506,1224,war,1139986147,97
26239,506,629,war,1139986089,97
26240,506,2639,war,1139985935,97
26241,506,499,war,1139986032,97
26243,507,358,futuristmovies.com,1152981752,38
26244,507,1212,time travel,1227661114,89
26261,508,1518,overrated,1144971389,66
26264,508,1217,dystopia,1179242964,31
26265,508,1217,surreal,1145479827,87
26278,508,2819,disturbing,1179928298,26
26279,508,932,gay,1144971103,39
26292,508,2820,disturbing,1144969920,26
26294,508,2820,surreal,1145628697,87
26310,508,47,disturbing,1145478487,26
26312,508,1041,gay,1144970481,39
26315,508,820,overrated,1144971378,66
26316,508,1218,overrated,1179930981,66
26321,508,640,dystopia,1145480604,31
26333,508,670,gay,1144971247,39
26341,508,65,dystopia,1179245692,31
26348,508,1486,musical,1213897143,55
26351,508,1043,gay,1144969634,39
26370,508,2821,gay,1144970957,39
26377,508,1540,musical,1178809515,55
26396,508,1551,musical,1213897251,55
26399,508,1299,zombies,1144970220,99
26401,508,1045,gay,1144969473,39
26420,508,97,overrated,1144971351,66
26439,508,8,disturbing,1145051011,26
26452,508,1313,cult film,1213896796,23
26459,508,1130,disturbing,1144965459,26
26464,508,945,parody,1179243116,69
26465,508,2822,gay,1179927723,39
26471,508,131,dystopia,1144970689,31
26479,508,1060,overrated,1179245769,66
26481,508,992,dystopia,1178049936,31
26483,508,992,surreal,1145479868,87
26487,508,2823,gay,1179927971,39
26494,508,2539,dystopia,1145480564,31
26497,508,1112,disturbing,1179928193,26
26499,508,1112,surreal,1179928193,87
26514,508,1623,gay,1144969900,39
26520,508,2824,gay,1144970402,39
26530,508,1048,gay,1145748362,39
26536,508,203,disturbing,1179931023,26
26554,508,2825,gay,1179928267,39
26561,508,229,surreal,1145628722,87
26581,508,2826,gay,1144970781,39
26605,508,907,disturbing,1144969216,26
26641,508,1016,musical,1178811104,55
26645,508,312,disturbing,1174333685,26
26646,508,315,musical,1213896724,55
26650,508,318,cult film,1174333609,23
26651,508,881,disturbing,1144970176,26
26654,508,1215,surreal,1178047960,87
26655,508,327,surreal,1178049896,87
26678,508,1050,gay,1144969333,39
26687,508,344,dystopia,1145480587,31
26689,508,346,parody,1213898914,69
26695,508,1766,musical,1213897373,55
26696,508,2827,gay,1179927943,39
26706,508,2828,gay,1179239663,39
26712,508,362,dystopia,1145479601,31
26716,508,369,musical,1179243006,55
26727,508,380,dystopia,1145480618,31
26744,508,2829,gay,1179928483,39
26755,508,1053,gay,1144970393,39
26768,508,885,surreal,1174333549,87
26777,508,2459,disturbing,1178050157,26
26778,508,2459,surreal,1178050157,87
26783,508,16,parody,1179239551,69
26784,508,16,zombies,1144970916,99
26790,508,1055,gay,1145050306,39
26803,508,2830,disturbing,1174334081,26
26820,508,1057,gay,1144970546,39
26832,508,510,dystopia,1178048197,31
26842,508,1502,disturbing,1174334064,26
26844,508,1503,dystopia,1213896903,31
26855,508,550,zombies,1222308789,99
26857,508,1012,musical,1213896129,55
26922,509,100,mafia,1221669093,50
26925,510,875,own,1195244390,67
26937,511,2058,nudity (topless - brief),1169041532,58
26943,512,466,serial killer,1221682753,83
26945,512,2082,serial killer,1221682824,83
26951,513,1187,quirky,1140122213,74
26952,513,878,quirky,1140121131,74
26958,513,288,quirky,1140120730,74
26960,513,1146,quirky,1140121272,74
26968,514,2831,nudity (topless),1172240679,60
26971,514,1983,crime,1226394173,21
26980,514,2832,romance,1172044170,79
26990,514,2082,serial killer,1186087520,83
27009,515,1224,world war ii,1146520365,98
27011,515,2077,nudity (topless),1199399910,60
27013,516,669,mafia,1171819258,50
27021,517,2608,imdb top 250,1224943205,42
27022,517,2608,true story,1224943209,92
27023,517,17,imdb top 250,1224943280,42
27025,517,2,imdb top 250,1224943238,42
27031,518,2833,nudity (topless),1213023378,60
27033,519,28,serial killer,1146940384,83
27034,519,44,owned,1146344266,68
27043,519,899,japan,1146518108,45
27058,520,2394,animation,1212192394,6
27070,521,2834,movie to see,1169101568,53
27073,522,2189,nudity (topless - brief),1171124509,58
27078,523,755,twist ending,1163983007,94
27083,523,46,overrated,1136501635,66
27098,523,880,time travel,1144727725,89
27099,523,261,funny,1135313411,37
27105,523,1379,time travel,1144906574,89
27130,523,510,comic book,1144706359,20
27132,523,512,overrated,1144954168,66
27154,524,148,drugs,1171297841,28
27185,525,1367,in netflix queue,1169145230,43
27194,526,1305,aliens,1170847799,5
27209,527,906,classic,1140320081,17
27210,528,2155,based on a book,1221963697,9
27221,528,2157,magic,1221965118,51
27224,528,2684,classic,1226802718,17
27226,528,2644,based on a book,1228678473,9
27229,528,644,true story,1221967975,92
27232,528,2835,own,1226803089,67
27240,528,1741,atmospheric,1221967133,8
27247,528,391,romance,1221966605,79
27255,528,2836,atmospheric,1221968339,8
27260,528,2837,stylized,1221964117,85
27268,528,2126,romance,1228678174,79
27273,529,41,brad pitt,1153335406,14
27277,529,2146,boring,1163515844,13
27283,529,842,violence,1155595514,96
27285,529,1116,drugs,1154955545,28
27286,529,629,world war ii,1163515923,98
27288,529,332,romance,1154734432,79
27289,529,2396,war,1160687147,97
27298,529,977,world war ii,1166127796,98
27302,529,1866,seen more than once,1167849247,82
27311,529,887,disturbing,1172362162,26
27329,529,2838,disturbing,1177212510,26
27340,529,2036,world war ii,1162601149,98
27348,529,659,comedy,1153659918,19
27349,529,659,johnny depp,1153659910,46
27352,529,1494,politics,1175957510,71
27353,529,2589,superhero,1154479981,86
27355,529,1502,disturbing,1184068942,26
27356,529,1502,violence,1184068954,96
27360,529,523,magic,1163497823,51
27363,529,889,james bond,1166388288,44
27365,529,918,sci-fi,1182611013,80
27377,529,2839,bruce willis,1186361504,15
27382,529,1012,johnny depp,1202774303,46
27408,530,1023,war,1140381655,97
27419,531,651,romance,1169290944,79
27421,532,208,seen more than once,1170022080,82
27442,533,956,sci-fi,1169308498,80
27490,534,605,anime,1137485086,7
27511,535,2,nudity (topless),1195741735,60
27515,536,1508,gay,1138641889,39
27529,537,1952,boring,1165358722,13
27539,537,2840,boring,1137455302,13
27571,537,2313,funny,1137454669,37
27575,537,2841,boring,1152644573,13
27603,537,2842,funny,1174172957,37
27615,538,772,martial arts,1169352267,52
27617,539,594,anime,1167182060,7
27628,540,714,classic,1140551385,17
27629,540,886,quirky,1140551400,74
27632,541,792,classic,1140536851,17
27634,541,464,time travel,1145158479,89
27635,542,1268,comedy,1139369234,19
27637,542,1023,war,1139369303,97
27640,542,807,animation,1139369259,6
27641,542,807,pixar,1139369259,70
27644,542,1276,musical,1139369111,55
27653,543,637,brad pitt,1140549473,14
27655,543,2590,boring,1140549933,13
27670,543,2843,boring,1140556990,13
27677,543,1010,johnny depp,1140546672,46
27679,543,2844,boring,1148592089,13
27681,543,41,brad pitt,1140550557,14
27684,543,2845,funny,1148593567,37
27693,543,2846,boring,1140557446,13
27695,543,993,boring,1140551124,13
27697,543,820,tom hanks,1140549140,91
27700,543,815,boring,1140547114,13
27701,543,862,funny,1140549282,37
27720,543,2847,violence,1140558119,96
27729,543,2848,boring,1140555652,13
27738,543,1001,boring,1141847760,13
27742,543,650,gay,1141930233,39
27747,543,1073,boring,1140557378,13
27748,543,88,boring,1140550472,13
27776,543,898,classic,1148592647,17
27778,543,876,funny,1140550927,37
27787,543,1587,classic,1148592587,17
27799,543,816,boring,1140555592,13
27803,543,2849,boring,1141930556,13
27806,543,2850,boring,1140554773,13
27812,543,128,action,1140552959,1
27817,543,131,boring,1140547018,13
27821,543,2851,boring,1140559488,13
27824,543,2502,quentin tarantino,1140554596,73
27825,543,2852,boring,1140555276,13
27826,543,1595,boring,1140553690,13
27830,543,1265,boring,1140560008,13
27834,543,2853,boring,1140554044,13
27836,543,2146,boring,1140555497,13
27842,543,11,tom hanks,1140549854,91
27846,543,2854,action,1140559480,1
27848,543,781,boring,1141930797,13
27851,543,721,adventure,1140559845,3
27857,543,190,violence,1140551845,96
27860,543,2855,boring,1140557432,13
27866,543,1337,classic,1141930495,17
27867,543,6,boring,1140559072,13
27871,543,2856,boring,1140560365,13
27875,543,2857,boring,1140554957,13
27876,543,2858,boring,1140554425,13
27877,543,879,boring,1140551164,13
27878,543,704,fantasy,1140546998,35
27883,543,1183,funny,1140547043,37
27884,543,1504,boring,1140554349,13
27889,543,2859,boring,1140555660,13
27895,543,221,gay,1141930300,39
27903,543,1352,classic,1148592355,17
27915,543,1277,boring,1140558158,13
27924,543,2860,action,1140559904,1
27928,543,1694,classic,1141845793,17
27929,543,2861,classic,1148592301,17
27933,543,848,drugs,1140552369,28
27940,543,2225,boring,1140559802,13
27947,543,295,boring,1140555036,13
27948,543,2153,boring,1148593730,13
27950,543,301,violence,1140552864,96
27953,543,2862,classic,1141845819,17
27954,543,737,boring,1140555098,13
27956,543,864,boring,1140557019,13
27957,543,2863,boring,1140553379,13
27958,543,2293,boring,1140559538,13
27961,543,2864,boring,1140558286,13
27964,543,2865,boring,1140555638,13
27981,543,2866,boring,1140555907,13
27984,543,974,boring,1140554260,13
27987,543,2242,boring,1148592207,13
27990,543,1766,boring,1140557571,13
27999,543,2867,boring,1140554207,13
